filename,year,text
58e7a29c-2d0a-4311-b103-61ba6a346328.pdf,2024,"32 
Sect orbeeld  kennisv eiligheid  universi- 
teiten 
Sectorbeeld  kennisveiligheid  universiteiten 
Aan de orde  is het tweeminut endebat  Sect orbeeld  kennis- 
veiligheid  universit eiten (31288,  nr. 1105). 
De voorzit ter: 
Tot slot in de reeks  tweeminutendebat ten voor vanav ond 
hebben  we nog een debat,  ook met deze minister , over het 
sectorbeeld  kennisveiligheid  van universiteiten.  Een viertal "
5b0d1241-3775-48db-8726-309deca38b38.pdf,2024,"5 
Zoönosen  en dierziekt en 
Zoönosen  en dierziekten 
Aan de orde  is het tweeminut endebat  Zoönosen  en dier- 
ziekt en (CD d.d. 13/06) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Zoönosen  en dierziek- 
ten. Ik heet de minister  van Landbouw , Natuur  en Voedsel- 
kwaliteit  en de minister  voor Medisc he Zorg  van harte 
welkom.  Dat geldt  ook voor de leden.  Acht fracties  hebben "
5c18e29e-98c5-4b6d-be31-7dbeec55656c.pdf,2024,"9 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
Ik stel voor toe te voegen  aan de agenda  van de Kamer  het 
tweeminutendebat  Mentale  gezondheid  van jongeren  en 
studenten  (CD d.d. 12/06),  met als eerste sprek er het lid 
Hertzberger  van Nieuw  Sociaal  Contract. 
Ik stel voor de volgende  wetsv oorstellen  toe te voegen  aan "
61108ab3-8fdd-413a-8df3-09834f3b3004.pdf,2024,"3 
Verkiezing en 
Verkiezingen 
Aan de orde  is het tweeminut endebat  Verkiezing en (CD 
d.d. 28/09) . 
De voorzit ter: 
Ik heet de leden  welkom,  evenals  de minister  van Binnen- 
landse  Zaken, meneer  De Jonge.  Welkom  vandaag.  We 
beginnen  met een tweeminutendebat  met de titel Verkiezin- 
gen. Het commissiedebat  dat over dit onderwerp  is gevoerd, "
624ebc31-6715-456b-b853-d45283cdaff9.pdf,2024,"5 
Kansspelen 
Kansspelen 
Aan de orde  is het tweeminut endebat  Kansspelen  (CD d.d. 
07/03) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Kansspelen.  Ik heet 
de minister  voor Rechtsbesc herming  van harte welkom. 
Dat geldt  ook voor de leden  die zich hebben  ingesc hreven. 
Een zestal  wil sprek en in dit tweeminutendebat.  Het debat "
65efaf9b-7464-4568-9332-5971014663ad.pdf,2024,"8 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
Aan de orde  is een korte regeling  van werkzaamheden. 
Ik stel voor de volgende  tweeminutendebat ten toe te voegen 
aan de agenda  van de Kamer: 
- Seksueel  geweld  en kindermisbruik  (CD d.d. 06/03),  met 
als eerste sprek er het lid Synhaeve  van D66; "
697e9d40-e042-426e-9e1f-a19715b127b0.pdf,2024,"28 
EU-LNV 
EU-LNV 
Aan de orde  is het tweeminut endebat  EU-LNV  (CD d.d. 
09/04) . 
De voorzit ter: 
Dat tweeminutendebat  is zoals gezegd met dezelfde 
bewindsper soon  en ook met veel van dezelfde  sprek ers. 
Het betref t het tweeminutendebat  EU-LNV  naar  aanleiding 
van een commissiedebat  gehouden  op 9 april  jongstleden. "
6a603592-a74f-4404-8044-76669e2792e1.pdf,2024,"7 
Eurogroep/Ecofin-Raad  d.d. 11 en 12 
april 2024 
Voorzit ter: Paulusma 
Eurogroep/Ecofin-R aad d.d. 11 en 12 april  2024 
Aan de orde  is het tweeminut endebat  Eurogroep/Ecofin- 
Raad  d.d. 11 en 12 april 2024  (CD d.d. 03/04) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Eurogroep/Ecofin- 
Raad. Ik heet de leden  van de Kamer  van harte welkom.  Ik "
6a6f76f8-a776-46d5-b74f-cc59ab1a5c31.pdf,2024,"6 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
Ik stel voor toe te voegen  aan de agenda  van de Kamer  het 
tweeminutendebat  over nadere  vereisten  aan representati- 
viteit  voor belangenorg anisaties  met een ideëel  doel (36169, 
nr. 39), met als eerste sprek er het lid Diederik  van Dijk van 
de fractie  van de SGP. "
6d56ab51-a374-4e2f-9cd2-c9c92e0e0cbb.pdf,2024,"9 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
Ik stel voor toe te voegen  aan de agenda  van de Kamer: 
- het tweeminutendebat  Politie  (CD d.d. 25/09),  met als 
eerste sprek er het lid Helder  van de BBB; 
- het tweeminutendebat  Douane  (CD d.d. 25/09),  met als 
eerste sprek er het lid Van Eijk van de VVD; "
717177d3-ccbc-41ee-a7a5-7d13e97fd03d.pdf,2024,"6 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
Dan heb ik nog een korte regeling  van werkzaamheden. 
Ik stel voor toe te voegen  aan de agenda  van de Kamer: 
- het tweeminutendebat  Praktijkonderwijs  (CD d.d. 11/09), 
met als eerste sprek er het lid Westerveld  van GroenLinks- 
PvdA; "
72df23e4-7600-49a9-9c54-e90f8affdea3.pdf,2024,"5 
Leefomg eving 
Leefomgeving 
Aan de orde  is het tweeminut endebat  Leefomg eving  (CD 
d.d. 11/09) . 
De voorzit ter: 
Wat mij betref t gaan we gelijk  door  met het volgende 
tweeminutendebat.  Dat gaat over de leefomgeving.  De 
eerste sprek er, de heer  Bameng a, was net in de zaal,  maar 
nu even  niet. We wachten  dus heel even  tot de heer "
7b06c3e7-1447-41ee-8d17-d6a749c16301.pdf,2024,"10 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
Dan is er nu nog even  een korte regeling  van werkzaamhe- 
den. 
Ik stel voor toe te voegen  aan de agenda  van de Kamer: 
- het tweeminutendebat  Uitwerking  passage  coalitieak- 
koord  over beschikbaar  stellen  EZK-financieringsinstrumen- "
7b22771f-6ee2-4a5b-b96e-00a1a77818fa.pdf,2024,"5 
Stikst of, NPLG  en Natuur 
Stikstof , NPLG  en Natuur 
Aan de orde  is het tweeminut endebat  Stikst of, NPLG  en 
natuur (CD d.d. 17/04) . 
De voorzit ter: 
Dan gaan we verder  met het tweeminutendebat  Stikstof , 
NPLG  en natuur . Een hartelijk  woord  van welkom.  De heer 
Grinwis. 
De heer  Grinwis (ChristenUnie): "
823bafbc-fb49-4f13-b776-0a3442d4c8f7.pdf,2024,"3 
Gevangenisw ezen en tbs 
Gevangeniswez en en tbs 
Aan de orde  is het tweeminut endebat  Gevangenisw ezen 
en tbs (CD d.d. 02/10). 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Gevangeniswez en 
en tbs, met als eerste sprek er de heer  Van Nispen,  die ik 
alvast  uitnodig.  We hebben  een negental  sprek ers en kort 
de tijd, dus ik wil afsprek en dat we het bij één verduidelij- "
82734275-aed9-4d4d-bd1e-37d5454a3a77.pdf,2024,"7 
Praktijk onderwijs 
Voorzit ter: Van der Lee 
Praktijkonderwijs 
Aan de orde  is het tweeminut endebat  Praktijk onderwijs 
(CD d.d. 11/09) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Praktijkonderwijs.  Ik 
heet de staatssecretaris  van Onderwijs,  Cultuur  en Weten- 
schap van harte welkom.  Dat geldt  ook voor de leden  hier "
82a638e6-e18d-4f86-aebd-e051481e99ab.pdf,2024,"9 
Uitvoering sociale  zekerheid 
Uitvoering  sociale  zekerheid 
Aan de orde  is het tweeminut endebat  Uitvoering sociale 
zekerheid (CD d.d. 02/04) . 
De voorzit ter: 
Ik heet beide  minister s van Sociale  Zaken hier welkom.  We 
doen  het in een rap tempo,  want we lopen  een beetje  achter. 
Aan de orde  is nu het tweeminutendebat  over de uitvoering 
van de sociale  zekerheid.  Op 2 april  hebben  we hier een "
841fa43d-1c85-4830-ad80-30e9246dce37.pdf,2024,"9 
Strategie ter besc herming  van Noor d- 
zee-infr astructuur 
Strategie  ter besc herming  van Noordz ee-infrastructuur 
Aan de orde  is het tweeminut endebat  Strategie ter 
besc herming  van Noor dzee-infr astructuur (CD d.d. 25/05) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Strategie  ter 
besc herming  van Noordz ee-infrastructuur  naar  aanleiding 
van een commissiedebat  dat is gehouden  op 25 mei, zo "
8458ab45-e40a-4804-b560-1a80afb38b65.pdf,2024,"30 
Emancipatie 
Emancipatie 
Aan de orde  is het tweeminut endebat  Emancipatie  (CD d.d. 
03/04) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Emancipatie.  Ik heet 
de minister  van Onderwijs,  Cultuur  en Wetensc hap van 
harte welkom.  Ik heet ook de leden  die zich hebben  inge- 
schreven  welkom.  Dat zijn er vijf met spreektijd  en ook nog "
85d06181-136a-42f6-b938-3d82f3953e4a.pdf,2024,"24 
Maritiem 
Maritiem 
Aan de orde  is het tweeminut endebat  Maritiem  (CD d.d. 
08/02) . 
De voorzit ter: 
We gaan meteen  door  met het andere  debat,  namelijk  het 
tweeminutendebat  Maritiem.  Ik heb goed  begrepen  dat de 
minister  van Infrastructuur  en Waterstaat  bij ons blijft. We 
hebben  vier sprek ers van de zijde  van de Kamer  en de eerste "
874acd22-fc81-41be-9a8d-0657535c9dbf.pdf,2024,"31 
Digitale  infrastructuur en economie 
Digitale  infrastructuur  en economie 
Aan de orde  is het tweeminut endebat  Digitale  infrastruc- 
tuur en economie  (CD d.d. 25/04) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Digitale  infrastructuur 
en economie,  naar  aanleiding  van een commissiedebat  dat 
is gehouden  op 25 april  jongstleden.  We hebben  drie spre- 
kers van de zijde  van de Kamer  met als eerste spreekstér , "
887c9dd7-6f7f-406c-b552-c41f74a39c80.pdf,2024,"9 
Informele  Raad  Algemene  Zaken cohe- 
siebeleid  6 september  2024 
Informele  Raad Algemene  Zaken cohesiebeleid  6 september 
2024 
Aan de orde  is het tweeminut endebat  Informele  Raad 
Algemene  Zaken cohesiebeleid  6 september  2024  (2150 1- 
08, nr. 957). 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Informele  Raad "
89020048-904c-48e7-a1c7-f9932130562f.pdf,2024,"7 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
Ik stel voor toe te voegen  aan de agenda  van de Kamer  het 
tweeminutendebat  EU-LNV  (CD d.d. 09/04),  met als eerste 
sprek er het lid Van Campen  van de VVD. 
De volgende  voorstellen  van wet en initiatiefnota's  zullen 
ingev olge de artikelen 9.25 en 10.10 van het Reglement  van "
899071b5-b00b-4ec0-ae17-03dbcfc1f835.pdf,2024,"2 
Mijnbouw/Gr oning en 
Mijnbouw/Groningen 
Aan de orde  is het tweeminut endebat  Mijnbouw/Gr oning en 
(CD d.d. 25/01). 
De voorzit ter: 
Aan de orde  is thans  het tweeminutendebat  Mijnbouw/Gro- 
ningen.  Het commissiedebat  vond plaats  op 25 januari 
jongstleden.  Een hartelijk  woord  van welkom  aan de heer 
Vijlbrief . Fijn om u ook weer  eens  aan deze kant in vak K te "
8e85b161-d012-4a16-83c3-ff314932cec0.pdf,2024,"6 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
Aan de orde  is een korte regeling  van werkzaamheden. 
Ik stel voor toe te voegen  aan de agenda  van de Kamer  het 
tweeminutendebat  Water (CD d.d. 24/09),  met als eerste 
sprek er het lid Bameng a van D66. 
Daar toe wordt  besloten. "
90e42fa6-5c43-41f7-96c8-59faa0794b0e.pdf,2024,"12 
Juridisc he beroepen 
Juridisc he beroepen 
Aan de orde  is het tweeminut endebat  Juridisc he beroepen 
(CD d.d. 10/04) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Juridisc he beroepen. 
Dat gaan we voeren  met de minister  voor Rechtsbesc her- 
ming  die ik van harte welkom  heet,  en dat geldt  ook voor 
de leden.  Het is een tweeminutendebat.  We hebben  een "
938d1626-4a20-43a2-a0a7-a1ccf6894138.pdf,2024,"25 
Vreemdeling en- en asielbeleid 
Vreemdelingen-  en asielbeleid 
Aan de orde  is het tweeminut endebat  Vreemdeling en- en 
asielbeleid  (CD d.d. 07/03) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Vreemdelingen-  en 
asielbeleid.  Het commissiedebat  vond plaats  op 7 maar t 
jongstleden.  Een hartelijk  woord  van welkom  aan de 
staatssecretaris.  We hebben  negen  sprek ers van de zijde "
946c125c-2dcc-41c6-9837-571fd9d4e2fb.pdf,2024,"5 
Hulp-  en geneesmiddelenbeleid 
Voorzit ter: Van der Lee 
Hulp-  en geneesmiddelenbeleid 
Aan de orde  is het tweeminut endebat  Hulp-  en geneesmid- 
delenbeleid  (CD d.d. 30/05) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Hulp-  en geneesmid- 
delenbeleid.  Ik heet de minister  voor Medisc he zorg van 
harte welkom.  Ook welkom  aan de leden,  de mensen  op "
94e3a62d-a09a-4f39-abec-b497e1727a3b.pdf,2024,"14 
Informele  Europese  Raad  d.d. 17 juni 
2024 
Informele  Europese  Raad d.d. 17 juni 2024 
Aan de orde  is het tweeminut endebat  Informele  Europese 
Raad  d.d. 17 juni 2024  (2150 1-20,  nr. 2088) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Informele  Europese 
Raad van aanstaande  17 juni. Ik heet de minister-president 
van harte welkom.  Dat geldt  ook voor de leden.  Een vijftal "
9519fc2e-b46a-4348-9f38-2af2fefa73d0.pdf,2024,"8 
Inbur gering en integratie 
Inburgering  en integratie 
Aan de orde  is het tweeminut endebat  Inbur gering en 
integratie (CD d.d. 27/03  en 03/04) . 
De voorzit ter: 
Aan de orde  hebben  we nu het tweeminutendebat  naar 
aanleiding  van het commissiedebat  Inburgering  en integra- 
tie. Dat was op 3 april  alweer . Er is een flinke lijst met 
mensen  die zich ingesc hreven  hebben.  Minister  van Sociale "
95c174ad-03e8-452d-a609-38a5ea7c4d2e.pdf,2024,"16 
Tweeminut endebat  Mestbeleid 
Tweeminutendebat  Mestbeleid 
Aan de orde  is het tweeminut endebat  Mestbeleid  (CD d.d. 
25/04) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Mestbeleid.  Dat gaat 
de Kamer  voeren  met de minister  van Landbouw , Natuur 
en Voedselkw aliteit.  Er zijn zes sprek ers die spreektijd  heb- 
ben opgegeven  en willen  sprek en. Als eerste is mevrouw "
96043dd4-cc73-4e13-9ebc-85b3e3253896.pdf,2024,"3 
Tweeminut endebat  Wijkv erpleging 
Tweeminutendebat  Wijkverpleging 
Aan de orde  is het tweeminut endebat  Wijkv erpleging  (CD 
d.d. 10/04) . 
De voorzit ter: 
Maar  goed,  we gaan gewoon  over andere  dingen  nadenk en 
en debat teren.  We beginnen  met het tweeminutendebat 
Wijkverpleging.  Er hebben  zich namens  de Kamer  zes 
deelnemer s voor het debat  aangemeld.  De minister  van "
96320be8-100f-49ff-9b32-fab81da315b6.pdf,2024,"31 
Mbo 
Mbo 
Aan de orde  is het tweeminut endebat  Mbo  (CD d.d. 16/04) . 
De voorzit ter: 
We kunnen  beginnen  met als eerste sprek er de heer  Soep- 
boer . Hij voert het woord  namens  Nieuw  Sociaal  Contract. 
Gaat  uw gang. 
De heer  Soepboer  (NSC): 
Dank  u wel voorzit ter. Het tweeminutendebat  Mbo,  nadat "
971d2458-38be-42b5-9b70-79f119545b11.pdf,2024,"11 
Milieur aad d.d. 17 juni 2024 
Milieuraad  d.d. 17 juni 2024 
Aan de orde  is het tweeminut endebat  Milieur aad d.d. 17 
juni 2024  (2150 1-08,  nr. 947). 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  over de Milieuraad 
van 17 juni aanstaande.  Ik heet de minister  voor Klimaat 
en Energie  van harte welkom.  Hij vervangt  ook de minister 
van Infrastructuur  en Waterstaat,  geloof  ik. De heer Boutk an "
9b8994d9-e48f-46bc-a5e3-c209bb2aae0e.pdf,2024,"11 
Uitkomst en van het overleg over het 
Julianak anaal 
Uitkomsten  van het overleg  over het Julianak anaal 
Aan de orde  is het tweeminut endebat  Uitkomst en van het 
overleg over het Julianak anaal  (3641 0-A, nr. 57). 
De voorzit ter: 
We zijn nu toe aan het laatste  debat  van vandaag.  Dat is 
wederom  een tweeminutendebat,  wederom  met de minister 
van Infrastructuur  en Waterstaat.  Het betref t een debat  over "
9bf17c7a-58b2-4124-b342-760fd3c03df7.pdf,2024,"5 
Participatiew et 
Participatiewet 
Aan de orde  is het tweeminut endebat  Participatiew et (CD 
d.d. 14/05) . 
De voorzit ter: 
Dan gaan we starten met het tweeminutendebat  over de 
Participatiewet.  Dat is naar  aanleiding  van een commissie- 
debat  dat is gehouden  op 14 mei jongstleden.  Van de zijde 
van de Kamer  zijn er twee  sprek ers aangemeld.  De eerste "
9dfc39d6-5a6c-407e-bbd7-c32f6e3d6798.pdf,2024,"3 
Duurzaam  vervoer 
Duurzaam  vervoer 
Aan de orde  is het tweeminut endebat  Duurzaam  vervoer 
(CD d.d. 31/01). 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Duurzaam  vervoer. 
Als eerste zal de heer  Van Houwelingen  sprek en, namens 
Forum  voor Democratie.  Gaat  uw gang. 
De heer  Van Houw eling en (FVD): "
9ed5c516-afdf-4060-b956-669665c44de3.pdf,2024,"21 
Wet open  overheid 
Voorzit ter: Van der Lee 
Wet open  overheid 
Aan de orde  is het tweeminut endebat  Wet open  overheid 
(CD d.d. 15/02) . 
De voorzit ter: 
Aan de orde  is een tweeminutendebat  over de Wet open 
overheid.  Vier leden  hebben  zich aangemeld  om te sprek en, 
van wie er drie ook echt spreektijd  willen.  Als eerste geef "
a1208693-27eb-43dc-8c10-3c2c2acf6c79.pdf,2024,"5 
Arbeidsmar ktbeleid 
Arbeidsmarktbeleid 
Aan de orde  is het tweeminut endebat  Arbeidsmar ktbeleid 
(CD d.d. 25/01). 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Arbeidsmarktbeleid. 
Welkom  aan de minister  van SZW . Een viertal leden  zal 
sprek en bij dit tweeminutendebat.  Als eerste is de heer  Van 
Oostenbruggen  aan de beur t. Hij spreekt  namens  Nieuw "
a20c9cdf-e6ab-4854-9368-69d1a1949cee.pdf,2024,"3 
Ener gieraad 
Energieraad 
Aan de orde  is het tweeminut endebat  Ener gieraad (CD d.d. 
03/10). 
De voorzit ter: 
Aan de orde  is een tweeminutendebat  over de Energieraad. 
Dit is één van zes tweeminutendebat ten die deze week  zijn 
toegev oegd  aan een overvol schema.  Dat betek ent dat ik 
geen  onderlinge  inter rupties  toelaat.  U kunt uw bijdrage "
a21182a2-0d70-4192-b890-5adb2fc5ab36.pdf,2024,"4 
Best uurlijke organisatie  en democr atie 
Bestuurlijk e organisatie  en democratie 
Aan de orde  is het tweeminut endebat  Best uurlijke organi- 
satie  en democr atie (CD d.d. 13/03) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Bestuurlijk e organi- 
satie  en democratie.  Er hebben  zich een aantal  sprek ers 
van de Kamer  aangemeld.  Ik heet allereer st de heer  Van 
Oostenbruggen  welkom.  Hij gaat sprek en namens  NSC. "
a5a6c78a-c086-4e03-9709-96a76c7fde94.pdf,2024,"4 
Tuinbouw , visser ij en biotechnologie 
Tuinbouw , visserij  en biotec hnologie 
Aan de orde  is het tweeminut endebat  Tuinbouw , visser ij 
en biotechnologie  (CD d.d. 08/02) . 
De voorzit ter: 
Aan de orde  is nu het tweeminutendebat  Tuinbouw , visserij 
en biotec hnologie.  Het commissiedebat  heeft op 8 februari 
plaatsgev onden.  Ik geef als eerste het woord  aan mevrouw 
Hertzberger  van Nieuw  Sociaal  Contract.  Bij dezen. "
a5f634f0-5a40-4fd6-9a72-57015dbd4d52.pdf,2024,"12 
Voortgang proces  BFTK  2024-2028 
Voortgang proces  BFTK  2024-2028 
Aan de orde  is het tweeminut endebat  Voortgang proces 
BFTK  2024-2028  (3641 0-VII,  nr. 93). 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Voortgang proces 
BFTK  2024-2028  (3641 0-VII,  nr. 93). De minister  van Binnen- 
landse  Zaken zei net dat dit debat  wellic ht rustiger  zou gaan 
dan het debat  hierv oor, maar  toen heb ik hem even  gewez en "
a70a1811-dcd8-4d82-96a3-6fc062339d7c.pdf,2024,"8 
Klimaat  en Ener gie 
Klimaat  en Energie 
Aan de orde  is het tweeminut endebat  Tweeminut endebat 
Klimaat  en Ener gie (algemeen)  (CD d.d. 14/03) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Klimaat  en Energie. 
Ik heet de minister  voor Klimaat  en Energie  van harte wel- 
kom.  Dat geldt  natuurlijk  ook voor de leden,  de mensen  op 
de tribune  en iedereen  die het debat  digitaal  of ander szins "
a7d270b1-78ce-4ae6-a0e8-009f332323a8.pdf,2024,"5 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
Dan nog een korte regeling  van werkzaamheden. 
Ik stel voor toe te voegen  aan de agenda  van de Kamer: 
- het tweeminutendebat  Nieuwe  maatregelen  netcongestie 
(CD d.d. 24/01), met als eerste sprek er het lid Postma  van 
Nieuw  Sociaal  Contract; "
a903201f-b46b-4601-8f3e-f8dc7714b054.pdf,2024,"7 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
We hebben  een korte regeling  van werkzaamheden. 
Ik stel voor toe te voegen  aan de agenda  van de Kamer  het 
tweeminutendebat  Strafrec htketen (CD d.d. 02/10), met als 
eerste sprek er het lid Palmen  van Nieuw  Sociaal  Contract. 
Ik stel voor dinsdag  15 oktober  aanstaande  ook te stemmen "
a98d5968-bd76-49f4-9422-7cd87c90eb8b.pdf,2024,"4 
Milieur aad d.d. 25 maar t 2024 
Milieuraad  d.d. 25 maar t 2024 
Aan de orde  is het tweeminut endebat  Milieur aad d.d. 25 
maar t 2024  (2150 1-08,  nr. 936). 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  over de Milieuraad 
die volgende  week  zal plaatsvinden.  Er hebben  zich van de 
zijde  van de Kamer  vijf deelnemer s voor dit debat  gemeld. 
De eerste is mevrouw  Van der Plas,  dus ik geef haar  het "
ac75323f-a65f-4581-9f3f-1e2634f59cfa.pdf,2024,"6 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
We hebben  een korte regeling  van werkzaamheden. 
Ik stel voor toe te voegen  aan de agenda  van de Kamer: 
- het tweeminutendebat  Openbaar  vervoer en taxi (CD d.d. 
17/04),  met als eerste sprek er het lid Heutink  van de PVV; 
- het tweeminutendebat  Voorhang  ontwerpregeling "
aca8f30a-66fd-4f92-bc8d-8b2048d04f43.pdf,2024,"4 
Toezic ht en handha ving 
Toezic ht en handhaving 
Aan de orde  is het tweeminut endebat  Toezic ht en handha- 
ving (CD d.d. 13/03) . 
De voorzit ter: 
We gaan in ongeveer  dezelfde  samenstelling  door  met het 
tweeminutendebat  Toezic ht en handhaving.  De eerste 
sprek er is de heer  Van Houwelingen  namens  Forum  voor 
Democratie.  Gaat  uw gang. "
ae500f10-78fc-4cc7-b8b9-7d734d782fa2.pdf,2024,"12 
Informele  bijeenk omst  voor onderwijs- 
en onderz oeksminist ers 
Informele  bijeenkomst  voor onderwijs-  en onderz oeksmi- 
nister s 
Aan de orde  is het tweeminut endebat  Informele  bijeen- 
komst  voor onderwijs-  en onderz oeksminist ers d.d. 16 en 
17 september  2024  (2150 1-34,  nr. 421). 
De voorzit ter: 
We gaan een kort tweeminutendebat  houden  over de "
ae8acf38-b2cb-4d5d-ad49-a34844cd371c.pdf,2024,"6 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
Aan de orde  is de regeling  van werkzaamheden. 
Aangezien  alle sprek ers zich hebben  teruggetrokk en, wordt 
het tweeminutendebat  Bestuur safspraak  Friese  Taal en 
Cultuur  2024-2028  van de agenda  afgev oerd. 
Op verzoek van Nieuw  Sociaal  Contract  benoem  ik: "
afbc523a-0bae-4150-8c18-1cec5c12cba4.pdf,2024,"31 
Twee onderz oeksr appor ten op gebied 
van transg enderz org 
Twee onderz oeksrappor ten op gebied  van transgenderz org 
Aan de orde  is het tweeminut endebat  Twee onderz oeks- 
rappor ten op gebied  van transg enderz org (31016, nr. 365). 
De voorzit ter: 
We gaan van start met het tweeminutendebat  Twee 
onderz oeksrappor ten op het gebied  van transgenderz org 
(Kamer stuk 31016, nr. 365).  Een hartelijk  woord  van welkom "
b0813581-6d09-4726-a857-096424cd9795.pdf,2024,"4 
Zorgverzekeringsst elsel 
Zorgverz ekeringsstelsel 
Aan de orde  is het tweeminut endebat  Zorgverzekerings- 
stelsel  (CD d.d. 19/06) . 
De voorzit ter: 
Dan zijn we nu toe aan een tweeminutendebat  dat gaat over 
het zorgverz ekeringsstelsel.  Ik heet de minister  voor Medi- 
sche Zorg  van harte welkom.  We hebben  een vijftal leden 
die zich hebben  ingesc hreven.  Er is twee  minuten  spreektijd "
b163fb40-ff9f-444e-a048-8dd01da6c8ec.pdf,2024,"3 
Entreeopleiding  in het praktijk onder- 
wijs 
Entreeopleiding  in het praktijkonderwijs 
Aan de orde  is het tweeminut endebat  Entreeopleiding  in 
het praktijk onderwijs  (31524,  nr. 593). 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Entreeopleiding  in 
het praktijkonderwijs,  met als eerste sprek er mevrouw 
Westerveld  van de GroenLinks-PvdA-fractie.  Maar  voordat "
b1a9447a-fb0d-4e45-a1d5-c0819a1e889b.pdf,2024,"29 
Online  veiligheid  en cybersecur ity 
Online  veiligheid  en cyber security 
Aan de orde  is het tweeminut endebat  Onlinev eiligheid  en 
cybersecur ity (CD d.d. 11/04) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Onlineveiligheid  en 
cyber security , naar  aanleiding  van een commissiedebat  dat 
is gehouden  op 11 april  jongstleden.  Ik heet de minister  en 
uiteraard  de leden  die zijn aangesc hoven om dit debat  te "
b1f0d0c0-17f8-4e32-a11d-2a9ef9ab6378.pdf,2024,"6 
Armoede-  en schuldenbeleid 
Armoede-  en schuldenbeleid 
Aan de orde  is het tweeminut endebat  Armoede-  en schul- 
denbeleid  (CD d.d. 01/02) . 
De voorzit ter: 
Goedemorgen  en welkom  terug  bij deze verg adering.  Aan 
de orde  is een tweeminutendebat  over het armoede-  en 
schuldenbeleid,  waar op 1 februari  jongstleden  een com- 
missiedebat  over is gevoerd.  Van de zijde  van de Kamer "
b2b8c098-a16e-4679-8a9d-aaf8f9a7716a.pdf,2024,"11 
Voortgang en evaluatie  missies 
Voortgang en evaluatie  missies 
Aan de orde  is het tweeminut endebat  Voortgang en evalu- 
atie missies  (CD d.d. 26/03) . 
De voorzit ter: 
Aan de orde  is het tweeminutendebat  Voortgang en evalu- 
atie missies.  Het commissiedebat  vond plaats  op 26 maar t. 
Een hartelijk  woord  van welkom  aan de beide  minister s. 
Fijn u te zien.  We hebben  slechts twee  sprek ers van de zijde "
b2d4264f-e46a-4b8f-b804-d0e1f222e5c0.pdf,2024,"24 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
Regeling  van werkzaamheden 
De voorzit ter: 
Aangezien  alle sprek ers zich hebben  teruggetrokk en, wordt 
het tweeminutendebat  over de uitwerking  van de passage 
uit het coalitieakkoord  over het beschikbaar  stellen  van EZK- 
financieringsinstrumenten  voor het hele Koninkrijk  van de 
agenda  afgev oerd. "
